ID,UUID, LocationTitle,AddressLine1,AddressLine2,Town,StateOrProvince,Postcode,Country,Latitude,Longitude,state_norm,ports_original,ports_inferred,ports_rule,is_fast_dc,avg_sessions_per_day_site,avg_sessions_per_day_per_port,gdp_mult,urban_mult,fast_mult,baseline_used,sigma_noise,cap_max
210873,8A5947C1-7507-4A81-8E36-71AC14D6DA87,GENTARI @ LOTUS SETIA TROPIKA,"1, Persiaran Desa Tebrau,",Taman Desa Tebrau,Johor Bharu,Johor,81100,,1.5486959,103.7143175,Johor,,2,Default AC heuristic,0,3.73,1.87,1.08,1.35,1.0,2.0,0.3,60.0
210872,88B22CD2-3367-4F2C-A21C-E2FD933AFA52,GENTARI @ LOTUS DESA TEBRAU,"1, Persiaran Desa Tebrau,",Taman Desa Tebrau,Tebrau,Johor,81100,,1.547618618,103.7935769,Johor,,2,Default AC heuristic,0,5.35,2.68,1.08,1.35,1.0,2.0,0.3,60.0
210871,2BE0E7D1-A762-4FFB-9594-F5221A8D5196,GENTARI @ KUALA LUMPUR CONVENTION CENTRE,"Kuala Lumpur Convention Centre, Kuala Lumpur City Centre,","Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Kuala Lumpur,Kuala Lumpur,50088,,3.154223516,101.7127851,Kuala Lumpur,,2,Default AC heuristic,0,4.31,2.15,1.35,1.35,1.0,2.0,0.3,60.0
210870,15724C6D-CF1E-476D-A680-68BEDAEF1CDE,GENTARI @ MENARA KLK,"1, Jalan PJU 7/6,","Mutiara Damansara, Petaling Jaya",Petaling Jaya,Selangor,47800,,3.161029532,101.6134037,Selangor,,1,Default AC heuristic,0,3.38,3.38,1.35,1.35,1.0,2.0,0.3,60.0
210833,01DE7B7E-C116-4196-9674-D4B345AAE198,Shell Recharge R&R Tapah (SB),"Kaw R&R Tapah, North-South Expy, Arah Selatan,",,Tapah,Perak,35000,,4.179122667,101.2909583,Perak,,1,Default AC heuristic,0,1.65,1.65,1.08,1.05,1.0,2.0,0.3,60.0
210832,3320A391-F6E7-40B9-B972-6CB3DEAB2B95,MYDIN Gopeng (ChargeSini) Near MyMart,Jalan Teknologi 3,,,Perak,31600,,4.494874735,101.1549921,Perak,,1,Default AC heuristic,0,2.07,2.07,1.08,1.05,1.0,2.0,0.3,60.0
210709,113301E5-649B-4EDD-912E-71E6D67B2D6D,Gentari x JomCharge @ Bangi Golf Resort,1 Jalan Golf,"Persiaran Bandar, Seksyen 1",Bandar Baru Bangi,Selangor,43650,,2.956996094,101.7655901,Selangor,,1,Default AC heuristic,0,3.02,3.02,1.35,1.35,1.0,2.0,0.3,60.0
210685,AA253528-FC7B-4DBF-A920-3E9FB4BD48E2,GENTARI @ SURIA KLCC,"Lot Lot 241, Jalan Pinang",,Kuala Lumpur,Kuala Lumpur,50450,,3.158277,101.712381,Kuala Lumpur,,2,Default AC heuristic,0,3.44,1.72,1.35,1.35,1.0,2.0,0.3,60.0
210594,51EB6F45-7F5E-4017-96BD-2B731ADB820C,Gentari x JomCharge @ XPark Sunway Serene,"Lot 1, Jln SS 8/6",Sungai Way Free Trade Industrial Zone,Petaling Jaya,Selangor,47300,,3.090550505,101.6094566,Selangor,,2,Default AC heuristic,0,4.47,2.24,1.35,1.35,1.0,2.0,0.3,60.0
210593,462CD3F9-7871-4752-83D7-D333FB8463D7,Gentari @ Petronas Bandar Baru Ayer Hitam,Jalan Batu Pahat,,Ayer Hitam,Johor,86100,,1.933386628,103.1877657,Johor,,2,Default AC heuristic,0,3.62,1.81,1.08,1.35,1.0,2.0,0.3,60.0
210070,B8FE3704-F6AA-4992-A4A3-D1CCC15D30DF,D One Motorsports Sdn Bhd,"Lot 17972, Jln Gombak Bt 7 1/4 53100, Gombak, Selangor, Malaysia",,Gombak,Selangor,53100,,3.240992456,101.718636,Selangor,,2,Default AC heuristic,0,4.93,2.47,1.35,1.35,1.0,2.0,0.3,60.0
209760,26DF5077-985C-4EFC-9F59-CAFD9D0571A5,Petronas Gambang R&R East Coast Expressway (eastbound),"Lebuhraya Pantai Timur, Gambang, Pahang",,Gambang,Pahang,26300,,3.723937857,102.9252462,Pahang,,2,Default AC heuristic,0,3.32,1.66,1.08,1.05,1.0,2.0,0.3,60.0
206964,A4320CD4-9327-43A0-B62D-CB6013B147C4,Shell R&R Pagoh Northbound,"North-South Expy, Km 146,",,Pagoh,Johor,84600,,2.148598502,102.6983122,Johor,,1,Default AC heuristic,0,2.25,2.25,1.08,1.35,1.0,2.0,0.3,60.0
204368,5A0DE0A5-4199-4D98-96FA-652E2F3D69F0,Jalan PJU 1A/7,Jalan PJU 1A/7,Ara Damansara,,Selangor,40250,,3.115530491,101.5691333,Selangor,,2,Default AC heuristic,0,5.72,2.86,1.35,1.35,1.0,2.0,0.3,60.0
201669,57A7A187-5A83-4220-9765-1DE4F77DE5D6,Abadi Motors Penang,"1683, Jalan Perusahaan","Bukit Tengah,",Simpang Ampat,Pulau Pinang,13600,,5.336439625,100.4327022,Penang,,1,Default AC heuristic,0,3.33,3.33,1.35,1.35,1.0,2.0,0.3,60.0
201668,504FB1B2-8FFF-4ED9-BCCC-4B2E94B85744,Tian Siang BMW Butterworth,"Lot 6235, Jalan Baru",,Butterworth,Pulau Pinang,13700,,5.37351431,100.4073519,Penang,,1,Default AC heuristic,0,4.1,4.1,1.35,1.35,1.0,2.0,0.3,60.0
201667,E9826779-F417-423B-8DC7-B3D16418BF7C,Tian Siang BMW Butterworth,"Lot 6235, Jalan Baru",,Butterworth,Pulau Pinang,13700,,5.373352596,100.4074215,Penang,,2,Default AC heuristic,0,4.65,2.32,1.35,1.35,1.0,2.0,0.3,60.0
201461,C2DE75E0-41B1-41E5-9F1E-CC99204A2075,Gentari @Petronas Pedas Linggi Layby Northbound,"KM 225 Pedas - Linggi Layby, Plus Highway (Northbound)",,Rembau,Negeri Sembilan,71300,,2.467094414,102.1201027,Negeri Sembilan,,1,Default AC heuristic,0,2.02,2.02,1.08,1.05,1.0,2.0,0.3,60.0
201276,C2CD300B-4E85-4D5E-A012-749CD0AE4CA6,Petronas Juru Layby,4290 NSE,,Perai,Negeri Sembilan,14000,,5.35433467,100.4161408,Negeri Sembilan,,1,Default AC heuristic,0,1.77,1.77,1.08,1.05,1.0,2.0,0.3,60.0
201260,F66C75DE-4ED1-41E0-9E2F-8E7DEC751596,Petronas Rasah,PT25435 Jalan Rasah,Kampung Batu 3,Mambau,Negeri Sembilan,70300,,2.680395866,101.9275298,Negeri Sembilan,,1,Default AC heuristic,0,4.62,4.62,1.08,1.05,1.0,2.0,0.3,60.0
195394,26E223BA-EC1B-483A-BAA2-73B3E7FF722F,SRS Automobile Sdn Bhd,"No 23, Lot 10",Jalan P. Ramlee,Kuching,Sarawak,93400,,1.555031262,110.3408741,Sarawak,,2,Default AC heuristic,0,3.76,1.88,1.35,1.05,1.0,2.0,0.3,60.0
195334,81DAAB42-C092-41F4-AA41-E10A7F116545,Flexi Parking,"Lot/No. F-4-G, Jalan Multimedia 7/AG,",,Shah Alam,Selangor,40000,,3.064948315,101.4838715,Selangor,,2,Default AC heuristic,0,8.7,4.35,1.35,1.35,1.0,2.0,0.3,60.0
195332,CA16F473-EA60-40AB-BF78-3CB66EB770E3,Flexi Parking,Jalan Multimedia 7/AG,,i-City,Selangor,40200,,3.064874606,101.4839314,Selangor,,2,Default AC heuristic,0,4.87,2.43,1.35,1.35,1.0,2.0,0.3,60.0
195331,2FE8546F-F025-4067-974D-7584E849EA47,Flexi Parking,"Lot/No. F-4-G, Jalan Multimedia 7/AG,",,Shah Alam,Selangor,40000,,3.06488515,101.483948,Selangor,,2,Default AC heuristic,0,4.33,2.17,1.35,1.35,1.0,2.0,0.3,60.0
193503,A1EB4990-551C-4FA5-9A3D-577089F76637,Tahap Puncak Sdn Bhd,"19, Jalan PPBK, Pusat Perniagaan Bukit Katil,","Bukit Katil,",Melaka,Melaka,75450,,2.229938,102.299063,Melaka,,2,Default AC heuristic,0,2.88,1.44,1.08,1.05,1.0,2.0,0.3,60.0
193463,DCFF2C1B-230F-4A30-AC63-68D782319E55,ACO HQ Johor Bahru,"16, Jalan Firma 3,","Kawasan Perindustrian Tebrau 4,","Johor Bahru,","Johor,",81100,,1.536368148,103.75321,Johor,,2,Default AC heuristic,0,2.76,1.38,1.08,1.35,1.0,2.0,0.3,60.0
193462,E63F7874-51AD-4D23-8B92-C1BF2336CB72,Petron Jalan Kluang 2,Jalan Batu Pahat,Taman Bersatu,Kluang,Johor,86000,,2.020994557,103.3098525,Johor,,2,Default AC heuristic,0,4.47,2.23,1.08,1.35,1.0,2.0,0.3,60.0
193033,317F8FFC-FA6C-473D-AC4A-F1FA5A792A38,LBI Motor Sdn Bhd,"Lot 2235 & 2236, Lebuhraya Darulaman,",,Alor Setar,Kedah,5100,,6.129046558,100.3680142,Kedah,,2,Default AC heuristic,0,3.82,1.91,0.9,1.05,1.0,2.0,0.3,60.0
192590,9429379B-B3F5-4EE0-A393-B52F11E0224D,G-Mart Autocity Subang,Jalan Sungai Buloh,,Kampung Melayu Subang,Selangor,40150,,3.158424536,101.5282951,Selangor,,1,Default AC heuristic,0,4.83,4.83,1.35,1.35,1.0,2.0,0.3,60.0
192589,A3E37506-44FB-40D4-9E1C-C5D906C26299,Izuwan Automobile Sdn Bhd,Middle Ring Road 2 (MRR2),,Gombak,Selangor,68100,,3.240725799,101.7069237,Selangor,,1,Default AC heuristic,0,3.55,3.55,1.35,1.35,1.0,2.0,0.3,60.0
192161,B386D5FA-5B3B-4B12-A39C-EE8731BE2DDE,TJM Cars Kuantan,"2, Jalan Gambut",,Kuantan,Pahang,25000,,3.815087825,103.3322717,Pahang,,1,Default AC heuristic,0,2.5,2.5,1.08,1.05,1.0,2.0,0.3,60.0
192078,C3CD3A7F-F0E7-4931-AC39-6E5A107CE64E,BMW Tian Siang Ipoh,99 Jalan Kuala Kangsar,,Ipoh,Perak,30010,,4.62427448,101.0819595,Perak,,1,Default AC heuristic,0,1.83,1.83,1.08,1.05,1.0,2.0,0.3,60.0
191085,6DC66F31-059A-4658-AE2A-8121F9D4ED7B,Shell Tangkak Lay-by (Southbound),North–South Expressway,,Johor,Johor,84900,,2.235759,102.57075,Johor,,2,Default AC heuristic,0,3.08,1.54,1.08,1.35,1.0,2.0,0.3,60.0
189665,5AE17569-6B05-4829-8650-3DD37999EC7F,Mall of Medini,Mall of Medini,,Johor Bahru,Johor,79250,,1.425373664,103.6335196,Johor,,5,Venue multi-bay heuristic,0,6.61,1.32,1.08,1.35,1.0,2.0,0.3,60.0
189663,83907AFB-E3AC-48BE-A882-938C4CF313F3,Jen Hotel by Shangri-La,Persiaran Puteri Selatan,,Nusajaya,Johor,,,1.417863546,103.6567117,Johor,,1,Default AC heuristic,0,2.73,2.73,1.08,1.35,1.0,2.0,0.3,60.0
189656,45544D10-E5F7-48AC-9092-DA03B7BB4784,Forest City Sales Gallery,Jalan Forest City,,Johor Bahru,Johor,81550,,1.334383863,103.5911282,Johor,,1,Default AC heuristic,0,2.27,2.27,1.08,1.35,1.0,2.0,0.3,60.0
189645,99530B3C-75DA-4EF1-A780-C23DBEBCAB69,Palkom Motors,Jalan Waja 4,Kawasan Perindustrian Pandan,Johor Bahru,Johor,81100,,1.530760625,103.7806777,Johor,,1,Default AC heuristic,0,4.34,4.34,1.08,1.35,1.0,2.0,0.3,60.0
189601,8229109F-6E26-467C-B5C7-6A3183A2DA7C,Kiara Bay Sales Gallery,Off Middle Ring Road 2,Jln Lingkaran Tengah 2,Kiara Bay,Wilayah Persekutuan Kuala Lumpur,52000,,3.225566286,101.6505653,Kuala Lumpur,,1,Default AC heuristic,0,2.66,2.66,1.35,1.35,1.0,2.0,0.3,60.0
189600,93C3453B-EFA0-4283-A7B4-566E87BC51CA,Petronas Penchala Link KL-Bound,Petronas,,Kampung Palimbayan Indah,Kuala Lumpur,,,3.164628245,101.6206206,Kuala Lumpur,,1,Default AC heuristic,0,4.2,4.2,1.35,1.35,1.0,2.0,0.3,60.0
189599,27BC61B1-896A-4B2A-8D98-AFCF5AF2FD90,"Hamza Motors, The Nizra Building",No. 8 Jalan Seri Penchala,Kampung Sungai Penchala,Wilayah Persekutuan,Kuala Lumpur,60000,,3.161423184,101.6237399,Kuala Lumpur,,2,Default AC heuristic,0,2.99,1.49,1.35,1.35,1.0,2.0,0.3,60.0
189565,6459EE8D-AA1D-4B77-995A-187864FA3FAF,Behrang Northbound Lay-by,North-South Expressway,,Behrang Ulu,Perak,35950,,3.781620166,101.4463108,Perak,,2,Default AC heuristic,0,3.68,1.84,1.08,1.05,1.0,2.0,0.3,60.0
189385,0F48C66F-9CD1-4413-B9DA-A38FD9CBA74C,Utama Motors,Jalan Ampang,,Kuala Lumpur,Kuala Lumpur,50450,,3.160508851,101.7415102,Kuala Lumpur,,2,Default AC heuristic,0,4.87,2.43,1.35,1.35,1.0,2.0,0.3,60.0
188644,0B7DB06F-070C-4ED6-8992-5722483AC8C6,D’Wharf Hotel & Serviced Residence,Persiaran Waterfront,PD Waterfront,Port Dickson,Negeri Sembilan,71000,,2.522050947,101.7993384,Negeri Sembilan,,1,Default AC heuristic,0,1.57,1.57,1.08,1.05,1.0,2.0,0.3,60.0
188643,E5856C90-F4A2-4BE2-AC50-B262049388C5,RnR Seremban Northbound,RnR Seremban,,Labu,Negeri Sembilan,,,2.756836103,101.8462162,Negeri Sembilan,,2,Default AC heuristic,0,3.06,1.53,1.08,1.05,1.0,2.0,0.3,60.0
188642,339AC002-AF1C-4412-814D-9E588A96A5E3,Petronas Dengkil R&R Northbound,Petronas,,Taman Sains Selangor 2,Selangor,47130,,2.910723139,101.609205,Selangor,,2,Default AC heuristic,0,3.6,1.8,1.35,1.35,1.0,2.0,0.3,60.0
188641,15A106DD-0BF3-4AD9-9B80-19CF27B49297,RnR Dengkil Southbound,RnR Dengkil,,Taman Sains Selangor 2,Selangor,47130,,2.903952902,101.6150487,Selangor,,1,Default AC heuristic,0,3.74,3.74,1.35,1.35,1.0,2.0,0.3,60.0
188640,03D90C2F-79D2-46DB-8A64-A2AFE4669181,Petronas Bukit Jelutong ELITE Layby,,,Shah Alam,Selangor,40150,,3.098753144,101.544138,Selangor,,1,Default AC heuristic,0,7.32,7.32,1.35,1.35,1.0,2.0,0.3,60.0
188639,01E65DEB-E5B3-44B6-B351-E830378F904B,Petronas Bukit Jelutong ELITE Layby,,,Shah Alam,Selangor,40150,,3.098753144,101.544138,Selangor,,1,Default AC heuristic,0,3.87,3.87,1.35,1.35,1.0,2.0,0.3,60.0
188614,1E7EDD13-B777-476E-B44E-D80A63203686,Petronas R&R Seremban Southbound,North–South Expressway,,Labu,Negeri Sembilan,,,2.763360213,101.8314211,Negeri Sembilan,,1,Default AC heuristic,0,2.26,2.26,1.08,1.05,1.0,2.0,0.3,60.0
188604,34102984-8EB0-43C5-A6EA-F9D7F9314254,Petronas R&R Sungai Perak Northbound,Stesen Petronas,R&R Sungai Perak Northbound,Kuala Kangsar,Perak,,,4.713001353,100.9449805,Perak,,2,Default AC heuristic,0,2.33,1.16,1.08,1.05,1.0,2.0,0.3,60.0
188603,FC4652F4-1E72-46BA-8225-568738E3126A,Hentian Rehat Gunung Semanggol (Northbound),Hentian Rehat Gunung Semanggol,,Balik Bukit,Perak,,,4.982473709,100.6656528,Perak,,1,Default AC heuristic,0,2.23,2.23,1.08,1.05,1.0,2.0,0.3,60.0
188602,B08EA2C5-06B3-48DF-9780-19EAF6AEDAE6,Kulim Landmark Central,Giant,,Kulim,Kedah,,,5.385567872,100.546927,Kedah,,1,Default AC heuristic,0,1.85,1.85,0.9,1.05,1.0,2.0,0.3,60.0
188601,C0765E87-E725-419E-8A04-9629EB5E6B03,Hard Rock Hotel Penang,Hard Rock Hotel Penang,,George Town,Penang,11100,,5.46790636,100.2416179,Penang,,5,Venue multi-bay heuristic,0,7.53,1.51,1.35,1.35,1.0,2.0,0.3,60.0
188600,18E63BF9-AD7C-45B5-92FD-623169C655B5,Central Square Sg. Petani,Central Square,,Sungai Petani,Kedah,8000,,5.636675,100.488294,Kedah,,1,Default AC heuristic,0,1.17,1.17,0.9,1.05,1.0,2.0,0.3,60.0
188599,05E7A182-F318-4E5B-BA85-3FA3046C6C69,Petronas BKE2 (Butterworth Westbound),Petronas,,Butterworth,Penang,13700,,5.398008075,100.4109699,Penang,,2,Default AC heuristic,0,4.53,2.27,1.35,1.35,1.0,2.0,0.3,60.0
188598,2F5E8080-459D-4306-8953-23C563C056DC,Star City Hotel Alor Setar Kedah,Jalan Tengah,,Alor Setar,Kedah,5200,,6.124538207,100.3639346,Kedah,,1,Default AC heuristic,0,1.34,1.34,0.9,1.05,1.0,2.0,0.3,60.0
188597,B91905A1-E527-4D4E-9A97-2E9DC4255156,Komtar JBCC (JB City Centre),Jalan Wong Ah Fook,,Johor Bahru,Johor,80730,,1.464331637,103.7624405,Johor,,1,Default AC heuristic,0,2.1,2.1,1.08,1.35,1.0,2.0,0.3,60.0
188596,0C9BEAC1-CC4A-4626-8B7F-1013F11904E9,Petronas R&R Skudai Northbound,North–South Expressway,,Senai,Johor,81210,,1.579453289,103.6504688,Johor,,1,Default AC heuristic,0,3.24,3.24,1.08,1.35,1.0,2.0,0.3,60.0
188595,6015DD48-5660-4786-8502-32554BC3A998,RnR Pagoh Southbound,RnR Pagoh (Selatan),,Singkang,Johor,84600,,2.121798088,102.7936362,Johor,,1,Default AC heuristic,0,2.54,2.54,1.08,1.35,1.0,2.0,0.3,60.0
188594,D727700F-E51F-441E-B90B-41881E6239F1,Wetex Parade,Wetex Parade,,Muar,Johor,84000,,2.044294596,102.5664187,Johor,,2,Default AC heuristic,0,4.47,2.24,1.08,1.35,1.0,2.0,0.3,60.0
188593,EA7CEB73-5401-4E94-BA6B-F3F8304344C0,R&R Tapah Southbound Southbound,North–South Expressway,,Tanah Mas,Perak,,,4.181391068,101.289206,Perak,,1,Default AC heuristic,0,1.36,1.36,1.08,1.05,1.0,2.0,0.3,60.0
188592,2D79E778-BCBD-490F-ABA1-F18AE87E4659,Petronas R&R Tapah Northbound,Petronas,,Kampung Seri Asam,Perak,,,4.179873291,101.2889459,Perak,,2,Default AC heuristic,0,3.6,1.8,1.08,1.05,1.0,2.0,0.3,60.0
188584,969A7C92-4CB6-4486-B862-E65A56AF8150,Genting Premium Outlet (Premium Parking),KM13,,Genting Highlands,Pahang,69000,,3.403134996,101.7829317,Pahang,,1,Default AC heuristic,0,2.59,2.59,1.08,1.05,1.0,2.0,0.3,60.0
188581,27C8A8CF-D25D-47E5-8DAD-895AA62BCD49,Petronas Genting Sempah,,,,Pahang,,,3.351952073,101.7908572,Pahang,,1,Default AC heuristic,0,2.47,2.47,1.08,1.05,1.0,2.0,0.3,60.0
188580,1F0DD2CA-604C-4FBC-8579-D0FC16657EFA,Petronas R&R Bentong,Kuala Lumpur–Karak Expressway,Kampung Orang Asli Sungai Miak,Bentong,Pahang,,,3.44341377,101.8935381,Pahang,,2,Default AC heuristic,0,3.04,1.52,1.08,1.05,1.0,2.0,0.3,60.0
188566,1F2BF342-2898-48F2-8F70-4575A7D18345,Petronas Lebuhraya Karak,Kuala Lumpur–Karak Expressway,,Kg Sungai Dua,Pahang,BENTONG,,3.462699096,101.9851256,Pahang,,2,Default AC heuristic,0,3.27,1.63,1.08,1.05,1.0,2.0,0.3,60.0
188565,65C5241C-23CC-435F-8BE7-D338A9CE404C,PETRONAS Gambung Westbound,East Coast Expressway Westbound,,Hulu Lepar,Pahang,26300,,3.723980943,102.9186388,Pahang,,1,Default AC heuristic,0,2.26,2.26,1.08,1.05,1.0,2.0,0.3,60.0
188564,75F4C1F4-6557-41EB-8819-B6A9B053F7BE,East Coast Expressway,East Coast Expressway,,,Pahang,,,3.724212213,102.9254612,Pahang,,1,Default AC heuristic,0,2.31,2.31,1.08,1.05,1.0,2.0,0.3,60.0
174603,B483A3FF-9CBE-474B-B8BF-B00B66621AE1,Petronas Batu Tiga Federal Highway,Federal Highway Klang bound,,Batu Tiga,Selangor,,,3.080734968,101.5723029,Selangor,,1,Default AC heuristic,0,5.13,5.13,1.35,1.35,1.0,2.0,0.3,60.0
174574,24F29D9B-879E-433C-8E67-2F09EE2D5674,Bukit Raja Toll Plaza,NKVE Expressway,,Bukit Raja,Selangor,40000,,3.071185898,101.4732364,Selangor,,2,Default AC heuristic,0,6.1,3.05,1.35,1.35,1.0,2.0,0.3,60.0
174566,4108E556-B481-4FAC-9128-74CE56A58999,Petronas Temasya Federal Highway,Federal Highway KL-bound,,Glenmarie,Selangor,47500,,3.08451436,101.5833882,Selangor,,1,Default AC heuristic,0,2.45,2.45,1.35,1.35,1.0,2.0,0.3,60.0
174565,B1312294-90AA-4E8F-B0DA-A389815CE56A,Primula Beach Resort,Primula Beach Resort,,Kuala Terengganu,Terengganu,20300,,5.329542109,103.1502297,Terengganu,,3,Venue multi-bay heuristic,0,4.85,1.62,1.08,1.05,1.0,2.0,0.3,60.0
174564,F62E4EC8-499E-46CB-B711-3AB58014EBF9,Hotel Tanjong Vista,Hotel Tanjong Vista,,Kuala Terengganu,Terengganu,20100,,5.333225573,103.1483039,Terengganu,,4,Venue multi-bay heuristic,0,5.6,1.4,1.08,1.05,1.0,2.0,0.3,60.0
174560,5F7AA317-459E-487F-9FC6-4F4639C16E5D,Resorts World Kijal,"KM 28, 24210 Jalan Kemaman - Dungun",Kampung Meraga Beris,Kijal,Terengganu,24100,,4.38869029,103.4559647,Terengganu,,2,Default AC heuristic,0,3.07,1.54,1.08,1.05,1.0,2.0,0.3,60.0
174558,AEC6EB80-DC7B-4088-90DB-C0417366C621,Subang Parade,Jalan Kemajuan Subang,,Subang Jaya,Selangor,47500,,3.081900778,101.5842079,Selangor,,1,Default AC heuristic,0,3.66,3.66,1.35,1.35,1.0,2.0,0.3,60.0
174548,35DE6FCC-90DD-44B1-AF3C-6957D4E41E1C,Zaibar Automobile Industries,Persiaran Kuala Selangor,,Shah Alam,Selangor,47630,,3.035395263,101.557056,Selangor,,2,Default AC heuristic,0,7.91,3.95,1.35,1.35,1.0,2.0,0.3,60.0
174473,D4F74780-9E8F-45FB-AE79-71B8089AC398,Caltex RnR Bukit Gantang Northbound,RnR Bukit Gantang Northbound,,Taiping,Perak,,,4.772832882,100.7613019,Perak,,2,Default AC heuristic,0,4.54,2.27,1.08,1.05,1.0,2.0,0.3,60.0
174459,134BF37D-C3EA-4C25-89CA-79A601960BA1,Caltex RnR Bukit Gantang Southbound,North–South Expressway,,Taiping,Perak,,,4.773803484,100.7553705,Perak,,1,Default AC heuristic,0,1.95,1.95,1.08,1.05,1.0,2.0,0.3,60.0
174452,62ECA89F-FCE6-4152-8B74-8D08AE426384,Caltex Ayer Keroh RnR Northbound,North–South Expressway,,Alor Gajah,Malacca,,,2.398320254,102.2196182,Melaka,,1,Default AC heuristic,0,0.97,0.97,1.08,1.05,1.0,2.0,0.3,60.0
174451,95A40028-95FD-4ECD-BE66-53DB93D379EC,Ayer Keroh Rest Area Southbound,North-South Expressway,,Ayer Keroh,Malacca,78000,,2.39510017,102.2235767,Melaka,,2,Default AC heuristic,0,2.84,1.42,1.08,1.05,1.0,2.0,0.3,60.0
174435,B5654162-6817-43A1-8C80-6A878B34F316,ABB Malaysia Sunway,Lot 608 Jalan Lagoon Selatan,,Subang Jaya,Selangor,47500,,3.065101914,101.5970422,Selangor,,1,Default AC heuristic,0,3.45,3.45,1.35,1.35,1.0,2.0,0.3,60.0
174397,97DB9AEF-7D05-4445-A07D-78DA3E355666,Caltex R&R Skudai Southbound,13 Jalan R&R Skudai Kawasan R&R Skudai,,"Senai, Kulai",Johor,81400,,1.589936093,103.6351463,Johor,,2,Default AC heuristic,0,3.21,1.6,1.08,1.35,1.0,2.0,0.3,60.0
95820,A8A33514-A91B-4817-8080-0505A22B11BF,IKEA Tebrau,33 Jalan Harmonium,23/13 Taman Desa Jaya,Johor Bahru,Johor,81100,,1.552557171,103.7979128,Johor,,1,Default AC heuristic,0,3.17,3.17,1.08,1.35,1.0,2.0,0.3,60.0
67844,806F5EE6-527C-43F2-B360-B18F5E699220,SILK,SILK,,Balakong,UNKNOWN,43300,,3.02863718,101.7192632,UNKNOWN,,1,Default AC heuristic,0,2.55,2.55,1.0,1.05,1.0,2.0,0.3,60.0
65335,8DA8A26F-C572-4302-8405-BCCF34689296,Pintu Barat,Pintu Barat,,Klang,Kuala Lumpur,40170,,3.110268282,101.4600967,Kuala Lumpur,,1,Default AC heuristic,0,3.93,3.93,1.35,1.35,1.0,2.0,0.3,60.0
65334,B1FCA691-4F5C-4DE2-A75F-D1DC919C25E9,Lebuhraya Damansara-Puchong,Lebuhraya Damansara-Puchong,,Petaling Jaya,Negeri Sembilan,47301,,3.105080844,101.596059,Negeri Sembilan,,1,Default AC heuristic,0,3.2,3.2,1.08,1.05,1.0,2.0,0.3,60.0
65333,6B959FFA-2FF7-4426-B9E2-0D6B7DAD5BED,Menara MBPJ,Menara MBPJ,,Petaling Jaya,UNKNOWN,46000,,3.097503,101.6444301,UNKNOWN,,5,Venue multi-bay heuristic,0,2.87,0.57,1.0,1.05,1.0,2.0,0.3,60.0
65150,1FA32876-5AE4-4518-AA2F-EF769386CEEA,Acson Malaysia Sales & Service Sdn. Bhd.,"Lot 4, Lorong 19/1A, Seksyen 19",,Petaling Jaya,Selangor Darul Ehsan,46300,,3.0738379,101.5183469,Selangor,,2,Default AC heuristic,0,5.83,2.92,1.35,1.35,1.0,2.0,0.3,60.0
62531,5F0AFCDD-5AFE-4579-A0FD-BDE4D899AB9E,The Curve Mall,Jalan PJU 7/3,,Petaling Jaya,UNKNOWN,47800,,3.15827037,101.6124847,UNKNOWN,,1,Default AC heuristic,0,2.68,2.68,1.0,1.05,1.0,2.0,0.3,60.0
62530,84C823FA-DC23-4125-8451-DF37394D1C54,Jalan Pudu,Jalan Pudu,,Sentul,UNKNOWN,50150,,3.144191088,101.705909,UNKNOWN,,2,Default AC heuristic,0,3.61,1.81,1.0,1.05,1.0,2.0,0.3,60.0
62529,74525B5F-EF4A-401B-912B-FC2601A2556A,Jalan 13/6,Jalan 13/6,,Petaling Jaya,UNKNOWN,46000,,3.117723968,101.6354704,UNKNOWN,,1,Default AC heuristic,0,1.8,1.8,1.0,1.05,1.0,2.0,0.3,60.0
62528,D3475A35-FE05-43BE-8710-DA54164941C9,NPE,NPE,,PJS10,UNKNOWN,45500,,3.07263807,101.6010582,UNKNOWN,,2,Default AC heuristic,0,2.41,1.2,1.0,1.05,1.0,2.0,0.3,60.0
62527,1F5EC6E9-B607-4A1D-B7EC-7EB77935B934,Persiaran Semarak Api,Persiaran Semarak Api,,Cyberia,UNKNOWN,63000,,2.938145787,101.644753,UNKNOWN,,1,Default AC heuristic,0,2.59,2.59,1.0,1.05,1.0,2.0,0.3,60.0
62525,DE3FAE90-9996-4E19-AF7A-42DE4FC40B3B,Persiaran APEC,Persiaran APEC,,Cyberjaya,UNKNOWN,63000,,2.907221108,101.656301,UNKNOWN,,2,Default AC heuristic,0,1.78,0.89,1.0,1.05,1.0,2.0,0.3,60.0
62524,9A592410-C05A-4801-B4B6-C4DC7F702E71,5,5,,Melaka Tengah,Melaka,76300,,2.2901735,102.1396378,Melaka,,1,Default AC heuristic,0,1.79,1.79,1.08,1.05,1.0,2.0,0.3,60.0
62523,FACF7F67-CE8E-4840-B52C-E32873A16793,Jalan Klebang,Jalan Klebang,,Kelebang Besar,Kuala Lumpur,75250,,2.21638,102.194365,Kuala Lumpur,,1,Default AC heuristic,0,5.68,5.68,1.35,1.35,1.0,2.0,0.3,60.0
